user_ID,item_ID,rating
66349,168,1.5
66349,207,1.5
66349,266,1.5
66349,1717,2.0
66349,53519,4.0
66349,22,3.0
66349,2291,3.0
66349,47610,2.0
67102,2193,3.0
67102,8368,4.0
67102,8981,3.5
67102,300,3.0
67102,1278,5.0
67102,22,3.0
67102,1262,5.0
67102,303,4.0
67102,54503,5.0
67102,1370,4.0
67102,2118,4.0
67102,1701,4.0
67102,2006,4.0
67102,1092,5.0
67102,2333,5.0
67102,5902,4.0
67102,161,3.0
67102,2003,3.5
67102,784,3.0
67102,272,4.0
67102,249,4.0
67551,1252,4.0
67551,261,4.0
67551,786,4.0
67551,2,5.0
67551,6283,4.0
67551,3763,4.0
67551,442,5.0
67551,2109,4.0
67551,2912,3.0
67551,3638,4.0
67551,1954,5.0
67551,653,4.0
67551,1408,4.0
67551,319,3.0
67551,457,5.0
67551,112,2.0
67551,2094,4.0
67551,1997,4.0
67551,2125,3.0
67551,673,3.0
67551,1267,4.0
67934,2470,2.5
67934,44191,3.0
67934,81229,3.0
67934,434,1.5
67934,1954,3.5
67934,89,3.5
67934,1370,3.5
67934,435,2.5
67934,93840,2.0
67934,6957,3.5
67934,1680,4.0
67934,3060,3.0
67934,5060,3.5
67934,1252,4.5
67934,1717,2.5
67934,1994,4.5
67934,185,2.5
67934,2080,4.0
67934,832,3.0
67934,364,4.5
67934,317,2.5
68014,1483,2.5
68014,1378,4.0
68014,588,3.5
68014,194,4.0
68014,2671,3.0
68014,319,2.0
68014,2463,3.5
68014,161,3.5
68014,47610,4.0
68014,1544,2.5
68014,1269,4.0
68014,337,4.5
68014,5481,3.0
68014,8874,4.0
68014,899,4.5
68014,306,3.5
68014,1678,3.5
68014,1835,3.0
68014,38061,3.5
68014,1372,3.0
68014,2059,3.5
68023,3175,1.5
68023,317,0.5
68023,2028,4.5
68023,383,1.0
68023,786,1.0
68023,2701,0.5
68023,2333,2.0
68023,3980,2.0
68023,377,2.5
68023,141,2.0
68023,527,3.0
68023,3527,3.5
68023,5816,1.0
68023,4638,1.0
68023,296,5.0
68023,986,1.0
68023,1682,3.5
68023,20,0.5
68023,3396,3.0
68023,509,0.5
68023,327,2.0
68158,6620,3.0
68158,434,2.5
68158,2671,3.0
68158,543,3.0
68158,1271,2.5
68158,5956,3.0
68158,3178,4.0
68158,2912,3.0
68158,539,3.0
68158,173,3.0
68158,765,3.0
68158,7445,4.0
68158,45186,3.0
68158,4979,2.0
68158,379,2.5
68158,1405,2.0
68158,2105,3.0
68158,65,2.0
68158,3082,3.0
68158,750,3.0
68158,454,3.5
68367,899,4.0
68367,596,4.0
68367,350,4.0
68367,2,3.0
68367,1278,4.0
68367,586,3.0
68367,923,5.0
68367,1955,3.0
68367,2565,4.0
68367,1267,5.0
68367,1653,3.0
68367,1907,4.0
68367,1954,2.0
68367,272,4.0
68367,4993,4.0
68367,105,3.0
68367,1923,4.0
68367,5060,4.0
68367,2003,4.0
68367,800,4.0
68367,1556,3.0
68586,3176,3.5
68586,1213,5.0
68586,315,3.0
68586,2001,3.0
68586,49530,3.0
68586,431,4.0
68586,31696,2.5
68586,442,1.5
68586,70,2.5
68586,1907,3.0
68586,193,2.0
68586,6936,0.5
68586,8665,4.0
68586,53519,3.5
68586,8985,2.5
68586,2,3.0
68586,587,3.0
68586,93840,3.5
68586,30707,4.0
68586,457,4.0
68586,25,3.0
69191,1499,2.0
69191,551,4.5
69191,337,4.0
69191,3683,4.5
69191,1092,3.5
69191,4011,4.0
69191,586,3.5
69191,1124,4.0
69191,455,3.0
69191,3037,4.0
69191,1485,3.0
69191,3418,4.0
69191,38061,4.0
69191,344,3.5
69191,4958,3.5
69191,54503,4.0
69191,3087,4.0
69191,70,3.5
69191,1408,4.0
69191,457,4.0
69191,84954,3.5
69246,7454,4.0
69246,7451,4.0
69246,1950,5.0
69246,1265,4.0
69246,415,3.0
69246,4351,3.0
69246,4025,4.0
69246,434,5.0
69246,168,5.0
69246,2058,5.0
69246,2671,4.0
69246,1408,5.0
69246,426,4.0
69246,1894,1.0
69246,2371,4.0
69246,22,3.0
69246,1266,2.5
69246,1103,4.5
69246,380,5.0
69246,551,4.5
69246,455,3.0
69407,364,5.0
69407,68954,3.5
69407,1911,4.0
69407,1580,4.0
69407,1285,4.0
69407,1653,5.0
69407,468,4.0
69407,426,5.0
69407,1562,4.0
69407,1958,5.0
69407,2001,4.0
69407,2022,5.0
69407,2959,5.0
69407,953,5.0
69407,575,2.0
69407,47610,4.5
69407,163,3.5
69407,48385,4.5
69407,2085,5.0
69407,434,4.0
69407,780,4.0
69873,507,3.0
69873,329,3.0
69873,475,4.0
69873,1945,4.0
69873,2009,2.0
69873,41566,3.5
69873,2140,2.5
69873,5881,3.0
69873,454,3.5
69873,1265,4.5
69873,4226,4.5
69873,1921,3.5
69873,587,3.5
69873,2023,1.5
69873,4886,3.5
69873,1282,4.0
69873,6620,3.5
69873,63876,4.0
69873,193,2.0
69873,628,3.5
69873,3476,4.0
69949,231,0.5
69949,605,3.0
69949,1059,3.0
69949,3160,2.0
69949,56152,4.0
69949,280,4.0
69949,186,3.0
69949,2470,4.0
69949,30810,2.0
69949,39183,4.0
69949,49530,4.5
69949,2616,2.5
69949,2324,5.0
69949,527,5.0
69949,349,2.0
69949,468,3.0
69949,1721,5.0
69949,33166,5.0
69949,3104,3.0
69949,2890,4.0
69949,1682,3.0
70648,5991,3.0
70648,839,3.0
70648,44022,3.5
70648,2058,4.0
70648,2059,3.0
70648,2005,4.0
70648,6016,4.0
70648,1719,4.0
70648,1717,3.5
70648,1792,2.5
70648,203,3.0
70648,3418,2.5
70648,31658,2.5
70648,1950,3.5
70648,322,3.5
70648,798,2.5
70648,180,3.5
70648,247,4.0
70648,849,3.0
70648,41569,3.5
70648,588,3.5
70766,900,4.0
70766,1126,3.0
70766,54503,4.0
70766,8874,4.0
70766,923,5.0
70766,1379,3.0
70766,924,5.0
70766,1639,3.5
70766,11,2.5
70766,1687,3.0
70766,493,3.0
70766,593,5.0
70766,509,4.0
70766,916,5.0
70766,3072,4.5
70766,6936,4.5
70766,2791,5.0
70766,471,3.5
70766,364,4.0
70766,308,4.5
70766,2926,3.5
70807,7346,3.5
70807,410,3.0
70807,2134,4.0
70807,532,3.0
70807,920,4.0
70807,3763,4.5
70807,2640,4.0
70807,2302,3.5
70807,502,3.0
70807,161,4.5
70807,648,4.5
70807,4639,4.0
70807,7090,5.0
70807,3489,4.0
70807,364,5.0
70807,1262,4.5
70807,1950,4.5
70807,21,3.5
70807,2470,4.5
70807,637,3.5
70807,440,5.0
71155,3019,2.0
71155,327,1.0
71155,2011,2.0
71155,441,1.5
71155,838,3.0
71155,2539,2.0
71155,2141,2.5
71155,2973,4.0
71155,434,1.5
71155,168,0.5
71155,553,1.5
71155,3060,4.5
71155,4226,4.0
71155,4995,2.5
71155,315,1.5
71155,924,3.5
71155,1653,3.0
71155,21,3.5
71155,4235,5.0
71155,552,0.5
71155,342,3.5
71192,2132,4.5
71192,8368,4.5
71192,8970,5.0
71192,319,5.0
71192,1265,3.0
71192,21,4.5
71192,1247,2.5
71192,333,4.0
71192,56949,0.5
71192,1278,3.0
71192,2085,4.5
71192,1702,1.5
71192,2002,3.5
71192,968,2.5
71192,2269,3.5
71192,5481,3.0
71192,158,2.5
71192,2000,4.0
71192,761,1.0
71192,289,3.5
71192,253,3.5
71258,7090,3.0
71258,508,3.0
71258,599,4.0
71258,778,4.0
71258,292,3.0
71258,551,4.0
71258,913,3.5
71258,3178,3.0
71258,14,3.0
71258,2176,4.0
71258,203,3.0
71258,2161,2.5
71258,1378,3.0
71258,261,3.0
71258,1367,2.5
71258,18,4.0
71258,648,2.5
71258,296,5.0
71258,1479,2.5
71258,307,4.0
71563,3019,5.0
71563,3210,5.0
71563,1994,5.0
71563,3087,3.0
71563,45186,3.0
71563,1127,5.0
71563,434,3.0
71563,3526,3.0
71563,89492,5.0
71563,524,3.0
71563,175,3.0
71563,300,5.0
71563,225,3.0
71563,1997,5.0
71563,587,3.0
71563,457,5.0
71563,55765,5.0
71563,88,2.5
71563,2268,5.0
71563,6,5.0
71563,590,5.0
71871,5991,4.0
71871,1269,3.5
71871,2567,3.0
71871,910,4.0
71871,1641,4.0
71871,194,4.0
71871,3635,3.0
71871,235,5.0
71871,3030,4.5
71871,2019,4.0
71871,5481,4.0
71871,1073,5.0
71871,348,5.0
71871,6957,4.0
71871,1247,5.0
71871,535,5.0
71871,1885,4.0
71871,951,4.0
71871,2359,4.0
71871,2841,3.5
71871,778,4.0
72058,2321,3.5
72058,8961,3.5
72058,30707,4.0
72058,440,3.0
72058,1376,3.0
72058,58,4.0
72058,1358,5.0
72058,441,4.0
72058,56152,3.5
72058,1391,2.5
72058,2193,4.0
72058,1729,4.0
72058,2022,4.0
72058,1259,4.0
72058,2502,4.0
72058,5956,3.5
72058,196,2.5
72058,2020,4.0
72058,914,4.0
72058,364,3.5
72058,319,3.5
72067,185,4.0
72067,25,4.5
72067,912,4.0
72067,1882,2.0
72067,508,3.5
72067,345,3.5
72067,494,3.0
72067,2141,3.0
72067,4025,4.0
72067,349,3.5
72067,1372,2.5
72067,2926,2.5
72067,44191,4.0
72067,40629,0.5
72067,46578,4.0
72067,1544,3.5
72067,2000,4.0
72067,1947,4.0
72067,1566,4.0
72067,280,4.0
72067,836,2.5
73215,539,3.5
73215,2324,4.0
73215,922,5.0
73215,798,3.5
73215,20,3.0
73215,2140,3.0
73215,1259,3.5
73215,303,3.0
73215,4499,3.0
73215,44555,4.0
73215,4896,3.0
73215,288,4.0
73215,308,3.5
73215,454,3.0
73215,33166,3.5
73215,2501,2.5
73215,16,3.0
73215,780,3.0
73215,1250,3.0
73215,307,3.5
73215,2160,4.0
73229,8970,2.5
73229,2642,1.5
73229,714,2.0
73229,1266,5.0
73229,170,2.0
73229,5481,0.5
73229,204,2.5
73229,2019,3.5
73229,1580,3.0
73229,3556,2.0
73229,928,1.5
73229,293,4.5
73229,3418,2.5
73229,1246,3.5
73229,434,3.0
73229,1884,1.5
73229,866,3.5
73229,8368,3.5
73229,1608,1.5
73229,551,2.5
73247,858,3.0
73247,2447,3.0
73247,3981,3.0
73247,252,3.0
73247,293,3.0
73247,934,3.0
73247,3698,3.0
73247,317,4.0
73247,2728,4.0
73247,1883,2.0
73247,954,3.0
73247,1265,5.0
73247,648,4.0
73247,153,2.0
73247,2605,3.0
73247,2006,4.0
73247,303,4.0
73247,1407,3.0
73247,20,3.0
73247,647,3.0
73247,786,4.0
73497,1620,2.0
73497,1580,3.0
73497,173,2.0
73497,3083,4.0
73497,337,3.0
73497,2976,3.5
73497,150,3.5
73497,31696,2.5
73497,1641,3.0
73497,1429,2.5
73497,349,3.5
73497,7445,3.5
73497,36529,3.0
73497,924,4.0
73497,316,3.5
73497,1917,3.5
73497,2000,3.5
73497,44191,4.0
73497,1562,2.5
73497,2193,3.5
73500,86332,3.5
73500,5,3.0
73500,780,3.5
73500,832,3.0
73500,111759,3.0
73500,500,3.5
73500,2011,3.5
73500,3418,3.5
73500,527,4.0
73500,364,4.0
73500,17,3.0
73500,339,3.0
73500,8874,4.0
73500,2289,4.0
73500,2124,3.5
73500,81847,3.5
73500,912,4.0
73500,40819,4.0
73500,1702,2.5
73500,2291,4.0
73500,47099,3.5
73587,1246,4.5
73587,2759,3.0
73587,1882,1.0
73587,913,4.0
73587,1073,2.5
73587,38061,4.0
73587,54503,3.5
73587,383,2.0
73587,502,0.5
73587,63876,2.5
73587,14,2.0
73587,2022,2.0
73587,2976,3.0
73587,880,1.0
73587,377,2.0
73587,786,1.0
73587,144,3.0
73587,338,1.0
73587,46972,2.5
73587,2114,2.0
73587,1485,2.0
74103,1375,4.0
74103,540,4.0
74103,327,2.0
74103,2648,4.0
74103,914,4.0
74103,2701,4.0
74103,546,4.0
74103,924,3.0
74103,442,4.0
74103,2232,4.0
74103,1374,3.0
74103,2454,4.0
74103,5064,4.0
74103,329,3.0
74103,3052,4.0
74103,7347,2.5
74103,2289,4.0
74103,22,4.0
74103,1372,4.0
74103,454,4.0
74103,8970,4.0
74275,2455,3.5
74275,1665,3.0
74275,44555,2.0
74275,1405,3.5
74275,605,3.5
74275,1253,3.0
74275,924,3.5
74275,8874,2.5
74275,1093,2.5
74275,1947,3.0
74275,1278,3.5
74275,1485,3.0
74275,647,3.0
74275,8961,3.5
74275,4823,3.5
74275,593,4.0
74275,3479,2.0
74275,832,3.5
74275,33660,2.0
74275,3635,3.5
74275,5065,2.5
74722,8983,4.0
74722,5481,2.5
74722,2690,4.0
74722,783,4.5
74722,1251,5.0
74722,235,5.0
74722,4728,2.0
74722,272,4.0
74722,1834,4.0
74722,1499,1.5
74722,3578,3.0
74722,922,5.0
74722,337,4.0
74722,1690,3.0
74722,1073,4.0
74722,494,3.0
74722,2333,5.0
74722,910,5.0
74722,54272,4.0
74722,1719,5.0
74722,597,3.5
75142,93840,3.5
75142,317,2.0
75142,1701,3.0
75142,4643,2.0
75142,8873,2.5
75142,342,3.0
75142,56152,3.0
75142,168,0.5
75142,2269,1.5
75142,1485,2.0
75142,196,2.5
75142,339,2.5
75142,5995,3.0
75142,1680,3.5
75142,616,3.0
75142,7454,2.0
75142,454,3.5
75142,364,3.0
75142,953,3.5
75142,41569,2.0
75142,1597,3.0
75396,46976,4.0
75396,1272,4.0
75396,30793,3.0
75396,54272,4.0
75396,293,5.0
75396,647,3.0
75396,1416,2.0
75396,1884,1.0
75396,6,4.0
75396,379,3.0
75396,8970,5.0
75396,2701,3.0
75396,788,4.0
75396,2082,3.0
75396,1834,3.5
75396,84152,3.5
75396,1393,4.0
75396,7451,3.0
75396,1252,4.0
75396,996,3.0
75464,147,2.0
75464,22,4.0
75464,786,1.5
75464,1665,2.0
75464,428,3.5
75464,293,3.0
75464,379,1.5
75464,3210,3.5
75464,3763,3.5
75464,296,4.5
75464,1127,2.5
75464,4974,3.5
75464,36529,3.5
75464,4975,2.0
75464,40819,1.5
75464,1359,1.5
75464,1923,5.0
75464,1835,2.0
75464,1379,1.5
75464,225,2.0
75464,637,3.0
75660,2124,2.5
75660,8368,3.5
75660,8874,3.0
75660,344,2.0
75660,1722,3.5
75660,24,1.5
75660,1259,2.0
75660,348,0.5
75660,49530,3.0
75660,4816,0.5
75660,1556,2.5
75660,2527,5.0
75660,3681,4.5
75660,1090,5.0
75660,1586,1.5
75660,1792,2.5
75660,170,1.5
75660,2001,3.0
75660,745,0.5
75660,316,4.0
75660,277,4.0
75781,364,2.0
75781,3060,4.0
75781,319,5.0
75781,1957,5.0
75781,314,4.0
75781,1944,4.0
75781,2302,4.0
75781,1396,3.0
75781,455,2.0
75781,4643,4.0
75781,3082,3.0
75781,3396,5.0
75781,2193,1.0
75781,344,1.0
75781,2617,3.0
75781,1422,2.0
75781,165,3.0
75781,1358,4.0
75781,784,2.0
75781,3101,4.0
75781,292,4.0
76155,2690,4.0
76155,708,3.0
76155,1690,2.0
76155,441,3.0
76155,926,4.0
76155,144,3.0
76155,2023,2.0
76155,165,3.0
76155,1894,1.0
76155,1387,5.0
76155,2605,3.0
76155,537,2.0
76155,227,2.0
76155,2791,5.0
76155,593,5.0
76155,281,3.0
76155,1254,4.0
76155,497,4.0
76155,1644,2.0
76155,1810,4.0
76155,350,3.0
76960,1266,4.0
76960,492,4.0
76960,273,2.0
76960,2770,4.0
76960,909,4.0
76960,2966,5.0
76960,524,4.0
76960,912,5.0
76960,348,4.0
76960,2321,4.0
76960,1265,4.0
76960,2642,2.0
76960,6016,5.0
76960,280,2.0
76960,3107,3.0
76960,8984,3.0
76960,2359,4.0
76960,88,3.0
76960,1259,4.0
76960,364,4.0
76960,45431,3.0
77736,2021,4.0
77736,160,3.5
77736,77561,3.0
77736,4958,3.0
77736,31696,3.0
77736,20,3.0
77736,58559,3.5
77736,164,3.0
77736,1265,3.5
77736,592,3.0
77736,786,3.0
77736,2428,2.5
77736,42738,3.0
77736,317,3.5
77736,339,3.0
77736,4034,4.0
77736,502,2.5
77736,1968,3.0
77736,8464,3.0
77736,2,3.0
77736,1393,4.0
78447,913,0.5
78447,2762,4.5
78447,671,2.5
78447,5881,1.0
78447,46578,4.0
78447,920,3.5
78447,39446,5.0
78447,441,4.0
78447,168,0.5
78447,1247,1.0
78447,6936,4.5
78447,337,4.0
78447,410,4.5
78447,1917,4.5
78447,318,1.5
78447,2011,5.0
78447,261,4.5
78447,4995,4.0
78447,345,3.0
78447,2459,2.0
78447,4643,4.5
78739,3527,3.0
78739,663,3.5
78739,3037,3.0
78739,4148,3.0
78739,218,3.0
78739,405,2.5
78739,838,3.0
78739,1246,3.0
78739,5,3.0
78739,257,3.0
78739,2890,2.5
78739,1909,3.0
78739,471,3.5
78739,1416,2.5
78739,671,4.0
78739,1127,3.5
78739,1690,3.0
78739,800,3.5
78739,2701,2.0
78739,605,3.0
78739,546,2.0
78809,246,3.5
78809,745,2.0
78809,1088,5.0
78809,2687,1.0
78809,44555,4.5
78809,319,1.0
78809,198,0.5
78809,2176,2.5
78809,5995,4.0
78809,6957,0.5
78809,33166,3.5
78809,2289,2.5
78809,2124,3.0
78809,593,1.5
78809,468,3.5
78809,541,2.0
78809,1701,3.0
78809,6593,1.5
78809,2657,2.5
78809,2459,0.5
78809,1680,4.5
78830,49530,2.5
78830,280,3.0
78830,1488,4.0
78830,2657,2.0
78830,3593,0.5
78830,303,4.0
78830,8970,4.0
78830,150,4.0
78830,1950,3.0
78830,1278,4.0
78830,168,2.0
78830,300,4.0
78830,3083,4.0
78830,1411,3.0
78830,535,5.0
78830,3489,4.0
78830,350,2.0
78830,317,2.5
78830,800,4.0
78830,4973,5.0
78830,1379,3.0
78971,1735,3.5
78971,2005,2.0
78971,2125,3.0
78971,3526,3.0
78971,4148,2.5
78971,902,3.0
78971,434,4.5
78971,2115,3.0
78971,6947,3.0
78971,508,3.0
78971,198,3.0
78971,315,2.5
78971,253,2.5
78971,1608,3.0
78971,586,3.5
78971,466,0.5
78971,2100,3.0
78971,110,5.0
78971,1882,3.0
78971,2,2.5
78971,587,3.5
79407,509,4.0
79407,3578,2.0
79407,2143,3.0
79407,25,4.0
79407,1485,3.0
79407,348,4.0
79407,1391,4.0
79407,2692,5.0
79407,1381,1.0
79407,153,1.0
79407,22,3.0
79407,543,2.0
79407,1673,5.0
79407,296,5.0
79407,2078,4.0
79407,322,3.0
79407,442,2.0
79407,2,2.0
79407,1702,1.0
79407,2134,4.0
79407,2989,3.0
79642,96821,5.0
79642,86332,4.0
79642,2118,5.0
79642,1580,4.5
79642,508,5.0
79642,33166,4.5
79642,8874,4.5
79642,527,5.0
79642,163,4.0
79642,2395,4.5
79642,3635,5.0
79642,1884,4.0
79642,509,1.0
79642,2078,4.0
79642,3082,3.0
79642,19,4.5
79642,1584,3.0
79642,1376,4.0
79642,497,3.5
79642,745,5.0
79642,543,3.0
79988,1267,5.0
79988,27904,3.5
79988,318,4.0
79988,8961,4.0
79988,471,5.0
79988,1883,3.0
79988,534,5.0
79988,377,4.0
79988,81,5.0
79988,2973,5.0
79988,224,5.0
79988,3104,4.0
79988,2054,4.0
79988,96821,5.0
79988,468,5.0
79988,6,5.0
79988,2176,5.0
79988,592,5.0
79988,38061,5.0
79988,480,4.0
79988,62,2.0
80034,160,3.0
80034,21,3.0
80034,919,5.0
80034,1644,2.5
80034,546,3.0
80034,405,2.0
80034,533,5.0
80034,2976,4.0
80034,3173,3.0
80034,410,3.0
80034,1254,4.0
80034,4226,4.0
80034,45186,3.5
80034,4232,3.0
80034,48780,4.0
80034,1376,3.5
80034,1909,3.0
80034,1729,4.0
80034,1391,4.0
80034,293,4.0
80034,880,1.0
80181,4351,4.0
80181,1810,2.0
80181,508,2.5
80181,2297,3.0
80181,593,4.0
80181,27706,2.0
80181,68954,3.0
80181,3489,3.0
80181,53121,2.5
80181,592,3.0
80181,3536,3.0
80181,3527,4.5
80181,3479,2.5
80181,225,2.0
80181,288,2.0
80181,380,3.5
80181,2291,3.0
80181,97938,3.5
80181,95,3.0
80181,3210,4.5
80181,86332,1.5
80372,39183,4.0
80372,1597,3.5
80372,455,3.0
80372,2058,4.5
80372,500,4.5
80372,2371,4.0
80372,55765,3.0
80372,2001,3.5
80372,2161,4.5
80372,494,3.5
80372,54272,3.5
80372,2701,4.0
80372,2232,4.0
80372,185,3.0
80372,256,3.5
80372,333,5.0
80372,8874,5.0
80372,85414,4.5
80372,24,4.0
80372,4226,4.0
80372,4979,4.5
80922,3638,4.0
80922,380,4.0
80922,2140,4.0
80922,537,4.0
80922,928,4.5
80922,3033,1.0
80922,2539,4.0
80922,3556,4.0
80922,509,2.0
80922,163,4.0
80922,673,2.0
80922,3980,2.5
80922,8665,4.0
80922,31685,2.5
80922,344,3.0
80922,1127,5.0
80922,1917,3.0
80922,25,4.0
80922,8874,4.5
80922,671,3.0
80922,441,5.0
81016,170,0.5
81016,466,0.5
81016,709,3.0
81016,4701,2.5
81016,2001,2.0
81016,232,0.5
81016,158,2.0
81016,54503,4.0
81016,2657,0.5
81016,111759,5.0
81016,94959,5.0
81016,74458,2.5
81016,2959,5.0
81016,405,1.0
81016,292,2.0
81016,339,0.5
81016,1958,4.0
81016,3087,2.5
81016,4638,3.0
81016,3686,3.0
81016,1954,5.0
81095,2428,3.0
81095,4025,4.0
81095,2762,2.5
81095,466,2.5
81095,2640,3.5
81095,1967,2.5
81095,562,2.5
81095,345,1.0
81095,93840,3.5
81095,40815,5.0
81095,2144,4.0
81095,8984,3.0
81095,350,3.5
81095,216,3.5
81095,3146,3.0
81095,46976,4.0
81095,3173,3.5
81095,26,3.0
81095,4326,3.5
81095,2054,1.0
81095,802,3.0
81157,1103,3.0
81157,5971,3.0
81157,4643,3.0
81157,41569,4.0
81157,500,5.0
81157,55765,4.0
81157,8970,4.5
81157,1089,4.0
81157,308,3.5
81157,2791,3.5
81157,455,3.0
81157,51935,4.0
81157,49530,4.5
81157,6934,3.0
81157,457,4.0
81157,62,4.0
81157,788,2.0
81157,1997,4.0
81157,471,3.0
81157,186,3.0
81157,1918,1.0
81230,1268,5.0
81230,923,3.0
81230,531,4.0
81230,2,3.0
81230,1779,3.5
81230,849,3.0
81230,1387,5.0
81230,2294,4.5
81230,3981,4.0
81230,1721,4.5
81230,2054,5.0
81230,2501,5.0
81230,4886,4.0
81230,380,4.0
81230,8464,4.5
81230,160,3.0
81230,4232,3.5
81230,8665,3.0
81230,2640,3.0
81230,1246,5.0
81230,2002,2.5
81593,6537,2.5
81593,8985,1.0
81593,1639,3.0
81593,595,3.0
81593,2080,4.0
81593,2105,5.0
81593,5693,4.0
81593,1248,4.0
81593,235,4.0
81593,248,2.5
81593,1088,3.5
81593,3081,2.5
81593,778,4.5
81593,788,4.0
81593,594,5.0
81593,4232,4.0
81593,616,3.0
81593,2143,2.5
81593,95,0.5
81593,1994,4.5
81593,2085,3.5
82193,8810,3.5
82193,1367,2.0
82193,2470,3.0
82193,799,3.5
82193,1645,4.0
82193,193,0.5
82193,3591,4.5
82193,253,5.0
82193,2841,4.0
82193,2072,4.0
82193,3107,3.5
82193,1073,4.0
82193,329,4.0
82193,31696,3.0
82193,1252,5.0
82193,500,4.0
82193,1965,4.0
82193,934,4.0
82193,2302,3.5
82193,8665,5.0
82193,597,0.5
82520,431,3.5
82520,36529,4.0
82520,5481,1.5
82520,2080,3.0
82520,56152,3.5
82520,8985,2.5
82520,235,0.5
82520,3698,3.5
82520,1278,3.5
82520,596,3.5
82520,2728,4.0
82520,745,0.5
82520,5693,3.5
82520,337,0.5
82520,2012,4.5
82520,2567,0.5
82520,788,3.5
82520,22,3.5
82520,647,2.5
82520,3396,1.5
82520,1591,4.5
82966,4034,5.0
82966,3088,4.5
82966,2161,3.5
82966,648,3.5
82966,1127,4.0
82966,172,2.5
82966,2973,4.5
82966,236,2.5
82966,1641,4.0
82966,1379,3.0
82966,2662,4.0
82966,909,4.5
82966,318,5.0
82966,1587,4.0
82966,994,3.5
82966,457,3.5
82966,2088,2.5
82966,849,3.0
82966,6003,4.5
82966,1590,2.5
82966,553,4.0
83312,48780,4.5
83312,903,3.5
83312,1259,4.0
83312,96821,3.5
83312,95,4.0
83312,94959,5.0
83312,481,4.0
83312,2085,3.0
83312,215,4.0
83312,475,4.0
83312,81847,2.5
83312,5618,4.0
83312,51540,4.0
83312,454,4.0
83312,36529,2.0
83312,2078,4.0
83312,4034,3.0
83312,2100,2.0
83312,1394,3.0
83312,5995,4.5
83312,940,4.0
83643,2105,4.0
83643,47200,4.0
83643,2000,4.5
83643,2321,3.5
83643,58559,5.0
83643,1259,4.0
83643,590,4.5
83643,93840,5.0
83643,77561,3.5
83643,671,4.0
83643,288,3.5
83643,502,3.0
83643,337,3.0
83643,2019,5.0
83643,788,2.5
83643,599,4.0
83643,3087,4.5
83643,150,4.5
83643,2143,4.0
83643,2,3.5
83643,799,4.0
83727,912,5.0
83727,2300,4.0
83727,3635,4.0
83727,236,5.0
83727,306,5.0
83727,996,3.0
83727,3543,4.0
83727,319,3.0
83727,2642,3.0
83727,1834,5.0
83727,1049,4.0
83727,1249,4.0
83727,673,2.0
83727,145,4.0
83727,2395,5.0
83727,1968,5.0
83727,308,4.0
83727,1381,4.0
83727,25,4.0
83727,671,5.0
83727,800,4.0
83777,647,4.0
83777,2605,3.0
83777,1125,4.0
83777,922,4.5
83777,69,4.0
83777,2334,3.0
83777,1272,4.0
83777,350,2.0
83777,4973,4.5
83777,55765,4.0
83777,5971,4.5
83777,339,3.0
83777,379,3.0
83777,537,4.0
83777,47099,4.0
83777,2731,4.5
83777,19,3.0
83777,913,5.0
83777,1269,4.5
83777,377,3.0
83777,2371,4.0
83895,1923,2.0
83895,165,3.0
83895,81847,3.0
83895,3556,3.0
83895,8981,3.5
83895,24,3.5
83895,63876,4.0
83895,172,3.0
83895,1247,5.0
83895,592,4.0
83895,750,5.0
83895,2114,4.0
83895,39183,4.0
83895,333,3.5
83895,364,3.0
83895,3033,2.5
83895,540,2.5
83895,1735,3.5
83895,5995,3.5
83895,2,3.0
83895,1268,3.5
83917,30810,3.5
83917,533,4.0
83917,905,4.0
83917,86332,3.5
83917,18,3.0
83917,85414,4.0
83917,307,1.0
83917,1653,4.0
83917,153,3.5
83917,303,4.0
83917,54001,4.5
83917,3396,5.0
83917,33166,3.0
83917,292,4.0
83917,5956,4.0
83917,1641,2.0
83917,2912,4.0
83917,1680,3.5
83917,3635,5.0
83917,599,5.0
84145,5902,3.5
84145,428,3.0
84145,329,3.0
84145,30793,3.5
84145,1831,2.0
84145,2125,3.0
84145,592,3.5
84145,235,3.0
84145,5064,3.5
84145,1049,3.0
84145,1732,3.5
84145,333,2.5
84145,300,2.0
84145,1917,2.0
84145,267,2.5
84145,2018,3.5
84145,1562,1.0
84145,1247,3.0
84145,2470,3.5
84145,327,2.5
84145,534,3.0
84359,5064,1.0
84359,44191,3.5
84359,272,4.0
84359,4499,3.0
84359,345,4.0
84359,1580,4.0
84359,441,3.0
84359,307,4.0
84359,62,1.0
84359,1556,1.0
84359,165,1.0
84359,2642,3.0
84359,1956,4.0
84359,2064,4.0
84359,344,2.0
84359,6,5.0
84359,39446,4.0
84359,500,2.0
84359,4992,2.0
84359,377,3.0
84359,28,5.0
84382,41566,2.5
84382,1441,3.0
84382,454,2.5
84382,2019,3.5
84382,531,3.0
84382,2527,3.0
84382,67087,3.5
84382,1917,1.5
84382,2193,2.5
84382,527,3.5
84382,63859,3.0
84382,3088,5.0
84382,2288,5.0
84382,204,0.5
84382,260,4.0
84382,333,2.5
84382,30810,4.0
84382,93840,5.0
84382,24,3.0
84382,4993,3.0
84382,6934,2.5
84439,3526,2.0
84439,303,4.0
84439,327,1.0
84439,1779,2.0
84439,322,3.5
84439,3175,3.5
84439,524,2.0
